carpeta_teselas,depth,dreamsim,grid_cols,grid_rows,imagen,lpips,prueba,psnr,ssim,tipo_experimento,usar_adaptacion_pool,usar_espacio_perceptual
pid/pruebas/teselas_menos_variedad,1,0.32803875207901,80,120,forest,0.8395167589187622,prueba_grid_dims_120x80,13.206531562844585,0.06837876886129379,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.31715863943099976,80,120,fruits,0.8650143146514893,prueba_grid_dims_120x80,13.870211303019397,0.13940496742725372,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.30486178398132324,80,120,house,0.7221127152442932,prueba_grid_dims_120x80,14.66036846485489,0.09659375995397568,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.37751883268356323,80,120,mountain,0.8053731918334961,prueba_grid_dims_120x80,14.104161986242712,0.09594881534576416,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.38962990045547485,80,120,padelplayers,0.8735841512680054,prueba_grid_dims_120x80,14.131978210804455,0.11537784337997437,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.23987650871276855,80,120,streetmarket,0.6975700855255127,prueba_grid_dims_120x80,13.133447186926295,0.17726849019527435,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.45044583082199097,100,150,beachnight,0.9625290632247925,prueba_grid_dims_150x100,14.579438378584893,0.06962195783853531,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.2060500979423523,100,150,clothshop,0.8302321434020996,prueba_grid_dims_150x100,13.906800500032762,0.13423848152160645,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.12245869636535645,100,150,eagle,1.0122990608215332,prueba_grid_dims_150x100,14.294281116562352,0.08510047942399979,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.15824341773986816,100,150,flower,0.8782103061676025,prueba_grid_dims_150x100,16.72596238589501,0.11672299355268478,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.2564442753791809,100,150,forest,0.8946695923805237,prueba_grid_dims_150x100,13.321736056295492,0.07245752960443497,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.25415724515914917,100,150,fruits,0.9001895189285278,prueba_grid_dims_150x100,14.00469709876387,0.13540717959403992,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.23452001810073853,100,150,house,0.8047188520431519,prueba_grid_dims_150x100,14.780422623366928,0.0979098454117775,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.2816798686981201,100,150,mountain,0.8942857980728149,prueba_grid_dims_150x100,14.178467985782827,0.09812408685684204,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.3133493661880493,100,150,padelplayers,0.9169214963912964,prueba_grid_dims_150x100,14.266011906025284,0.10732690244913101,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.1797521710395813,100,150,streetmarket,0.7776221632957458,prueba_grid_dims_150x100,13.346756917996743,0.17414744198322296,grid_dims,False,True
